Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Thailand,THA,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,99.65533447,99.6676178,99.67972565,99.69080353,99.69982147,99.70574951,99.70755005,99.70420074,99.694664,99.67791748,99.9,99.6237793,99.59138489,99.55919647,99.53002167,99.50669098,99.62600985,99.48878479,99.49908447,99.01,100,99.59783173,99.44981977,99.70235443,99.76085663,99.7,99.88174438
Thailand,THA,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,4.666584757,4.668058894,4.601507372,4.485389691,4.59263752,4.645335049,4.916372524,5.14979401,5.227625898,5.336977491,5.231108053,5.204043742,5.421415036,5.47901368,5.570389185,5.496961683,5.339981522,5.279345045,5.331175734,5.350945147,5.445867154,5.394456439,5.393804303,5.648072775,5.556494468,5.411958252,
Thailand,THA,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,4976,4587,4239,3703,4515,7001,8202,7545,5498,4402,6537,6797,8159,8452,7322,7330,9597,9913,9727,10235,8949,12554,14000,14107,14692,15178,
Thailand,THA,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,11.26403477,9.140181329,7.424077901,5.840049206,6.343341248,8.742179988,9.129360433,8.093235793,6.105361347,4.888992548,6.811006804,6.636399141,7.484428463,7.224981408,5.823729191,5.544755176,6.917155584,6.91389195,6.597886397,6.897179131,5.60988453,8.047900199,8.390870733,8.277930019,8.514534749,8.538478848,
Thailand,THA,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,400604.3,416532.6,434774.2,385078.3,375923.7,405060.5,408627.1,415597.2,381386.2,396255.9,413744.8,385146.4,415535.7,446415.3,475867.6,490508,506831.3,539247,578233.1,594764.4,633842.9,636171.6,706102.5,697434,742358.3,722010.9,
Thailand,THA,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,33.63913092,33.01563167,31.82377522,26.42591045,23.86782039,22.6994113,21.16347051,21.24884266,21.65097363,21.31244234,21.98813771,20.03560455,20.06692794,20.34439559,20.02466822,20.25239594,20.68693834,21.61124189,22.49108604,22.65736722,22.65487764,22.75552404,23.28982035,22.94360746,24.09572604,22.86307013,
Thailand,THA,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,44176,50185,57098,63407,71177,80083,89842,93226,90052,90039,95977,102420,109013,116983,125727,132197,138742,143378,147426,148394,159522,155991,166848,170417,172552,177760,
Thailand,THA,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,1190887.782,1261622.386,1366193.033,1457199.746,1575023.165,1784453.767,1930813.284,1955858.052,1761519.858,1859270.25,1881672.77,1922309.851,2070748.951,2194291.287,2376406.913,2421975.165,2450006.336,2495215.235,2570943.435,2625037.561,2797820.894,2795679.848,3031807.413,3039774.81,3080871.266,3157978.766,
Timor-Leste,TLS,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,2.27,2.41,2.54,2.69,2.96,3.12,3.37,3.56,3.89,4.09,4.54,4.77,5.21,5.67,5.98,6.53,6.92
Timor-Leste,TLS,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,0.087292743,2.940878595,10.13812801,8.624706508,3.2,14.32511112,17.00898707,19.71737197,20.3,25.2559501,28.09421814,24,33.89900107,36.87091861,39.89170287,42.95785955,56.02560386,49.21537751
Timor-Leste,TLS,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,0.01,0.087450981,0.465930611,1.524141431,3.119892359,5.912778854,8.693428993,11.45878315,14.20578289,16.93136978,19.63400269,25.6,24.99010468,27.7,30.32106972,32.99228287,35.67540359,36.6,41.10010147,43.84473801,38,49.38507843,52.17477417,54.97348404,57.77819824,67.28153394,63.39413834
Timor-Leste,TLS,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,59.43360519,60.67686462,61.91995239,63.16201019,64.40200806,65.63890839,66.87169647,68.09931946,69.32077026,70.53499603,71.74162292,72.94281769,74.1414032,73.6,76.54199982,77.74964142,78.96593475,82.3,81.43497467,82.68875122,83.4,85.22666168,86.50722504,87.7931366,89.08262634,90.37389374,91.66546631
Timor-Leste,TLS,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,2.913065881,2.937593165,3.033619397,2.817059441,2.978554162,2.696044741,2.488719576,2.364125717,2.203459948,2.050604853,2.185880299,2.986467106,3.000131026,,
Timor-Leste,TLS,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Timor-Leste,TLS,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Timor-Leste,TLS,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,0,0,0,0,0,0,0,0,0,0,0,0,1516.41,1459.773,1405.877,1353.807,1298.997,1245.101,1193.945,1144.616,1097.114,1052.352,1008.504,966.483,925.3755,886.095,
Timor-Leste,TLS,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,48.25274292,47.84693026,44.03719182,43.60638883,41.90316958,41.87859187,39.5877643,36.78219132,34.68922929,32.71107751,25.51298994,21.54162756,18.42248837,18.22368928,
Timor-Leste,TLS,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,0,0,0,0,0,0,0,0,0,0,0,0,62.9,65,67,69,72,91.8,110.514,131.701,136.61,140.1,126,295,349,350.3,
Timor-Leste,TLS,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,3142.64,3050.923,3192.4765,3104.607,3099.997,2973.1205,3015.9445,3111.8755,3162.6935,3217.112,3952.904,4486.583,5023.0755,4862.325,
Togo,TGO,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,0.34,0.48,0.66,0.9,1.21,1.59,2.02,2.44,2.98,3.46,4.02,4.52,4.88,5.37,5.78,6.24,6.71
Togo,TGO,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,0.990614853,2.4,3.388960149,3.040173724,5.588148957,6.623436728,7.625007626,8.599734584,9.555313257,6.1,11.43539209,12.37162727,13.30789813,5.954557326,10.2,16.05482263,16.93424248,16.3,18.60855415,19.39405576
Togo,TGO,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,0.01,0.942452967,2.845301628,4.745091438,6.638762474,8.523256302,10.39551449,12.25247669,15.3,15.90827751,16.95623488,19.47834969,21.24183464,22.99903679,24.75601578,26.51883888,27.9,30.08626366,31.90147972,33.7377243,30.79174368,39.7,39.3425827,41.23289871,45.7,45.02854538,46.92837524
Togo,TGO,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,17.96252632,20.63839531,23.31409264,25.98875809,28.66136169,31.3308754,33.99626541,36.65650177,41.2,41.95739365,38.50896861,47.23043442,49.86162567,52.49302292,55.12743759,57.76768875,64.9,63.0769577,65.75084686,68.43723297,66.50394292,77.9,76.5535202,79.27204895,83.2,84.71802521,87.44219971
Togo,TGO,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,10.34434554,10.66953881,11.24773497,13.31019858,13.09110921,12.77638788,13.16254032,11.34194293,12.40888669,13.84360415,13.92323211,14.12002824,14.75778047,14.84913072,14.69422739,14.80194331,14.19571922,14.40676443,14.69323307,17.26495194,16.59950038,15.91775064,15.13636209,14.94961113,14.62049829,14.33932667,
Togo,TGO,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,95,193,128,230,148,255,190,93,172,103,100,50,87,124,83,76,94,102,93,114,97,111,94,76,125,61,
Togo,TGO,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,60.12658228,68.19787986,76.64670659,79.58477509,59.91902834,82.52427184,79.83193277,64.58333333,57.14285714,48.13084112,57.14285714,40.6504065,57.23684211,70.45454545,44.62365591,40.21164021,42.53393665,52.04081633,75.6097561,75,54.18994413,86.71875,84.68468468,81.72043011,86.20689655,75.30864198,
Togo,TGO,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,27894.39,28852.34,30057.49,30736.51,31492.3,33147.17,34343.61,34983.55,35932.85,40240.08,41278.9,42044.17,43384.96,44760.13,45392.3,46705.6,47640.59,49328.4,50738.39,54862.59,55930.08,58707.12,60547.96,62153.49,64325.15,65965.75,
Togo,TGO,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,78.70141705,82.08721827,85.79096609,91.4985971,81.55213942,81.52090303,73.09454211,79.5610582,77.74869211,73.11710759,77.11207846,82.05981022,78.6685196,74.79323777,76.14208296,77.22433221,79.65953691,79.93935574,76.521934,63.39771059,65.82542063,69.15686118,72.73741885,72.3995414,72.1615066,71.26466714,
Togo,TGO,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,158,283,167,289,247,309,238,144,301,214,175,123,152,176,186,189,221,196,123,152,179,128,111,93,145,81,
Togo,TGO,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,35443.31353,35148.39534,35035.72855,33592.32925,38616.15431,40660.94556,46985.1907,43970.6947,46216.66169,55035.10919,53531.04316,51236.00687,55149.07388,59845.15624,59615.25905,60480.4194,59805.25603,61707.2774,66305.68171,86537.17854,84967.29601,84889.79834,83241.832,85847.90566,89140.53078,92564.45395,
Tonga,TON,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,47.98,49.23,50.42,51.39,52.28,53.01,53.93,54.66,55.33,56.01,56.39,56.95,57.46,57.91,58.31,58.85,59.17
Tonga,TON,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,72.4422977,73.4383586,74.43431054,75.42756563,75.14252209,77.39049341,78.35264482,79.29808688,80.22256062,81.12175513,81.99409498,82.84475094,83.68081847,84.50917861,85.33678647,86.17104582,90.7,87.88501616,88.77617592,89.69223254,90.62960744,90.60237475,91.3,93.53616899,94.52482252,95.51814909,96.56
Tonga,TON,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,77.79976654,78.59857941,79.39687347,80.19211578,80,81.76117706,82.52888489,83.28129578,84.01535034,84.72799683,85.41768646,86.08896637,86.74790192,87.40055084,88.05297852,88.71125031,92.3,90.06957245,90.78023529,91.51193237,92.26165009,92.17545611,92.8,94.58890533,95.38067627,96.17545319,97.02
Tonga,TON,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,96.03881836,96.13452148,96.23005676,96.32455444,96.41699219,96.50634003,96.59156799,96.67163849,96.74552917,96.81220245,96.87126923,96.9249115,96.97593689,97.02716827,97.08141327,97.14150238,97.71,97.29044342,97.3841629,97.49038696,97.60731506,97.32290926,97.7,98.00453949,98.14646912,98.29018402,98.63
Tonga,TON,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,3.262850534,3.799192207,2.983749497,3.217173129,3.266637871,3.382578426,2.789229269,3.413364923,3.15465602,3.625462381,3.245524212,2.889221534,2.955099914,3.563310083,3.351212047,3.292429766,3.811640028,3.565032255,3.695193258,3.953113751,3.240054224,2.92398593,2.936032814,3.142898987,3.071825441,3.028574128,
Tonga,TON,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,2.498,3.273,
Tonga,TON,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.845215989,4.578361834,5.907409079,
Tonga,TON,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,14.28006,14.21821,14.21821,13.975,13.98623,13.89907,14.0009,14.27553,14.07247,14.02185,29.46628,29.36789,29.27864,29.18938,29.10926,29.02001,29.30093,29.21871,28.66357,28.66357,13.20657,13.28099,13.51204,19.86948,21.25148,23.7621,
Tonga,TON,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,1.486607998,1.246426144,1.568700273,1.425736716,1.22682652,1.161942027,1.462181699,1.263760166,1.235416106,1.031878905,2.476729754,2.699507947,2.477388895,2.012778373,2.148452529,2.17045402,1.866994767,2.170683248,1.988544372,1.817493187,1.00787071,1.135017453,1.146957861,1.575649455,1.697629309,1.879751582,
Tonga,TON,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,24,25,26.6,27.3,29,31.2,29.7,29.9,29.6,33.8,43.2,39,40.2,44.8,47.3,48,49,51,53,54.66,51.85,53.16,52.39,53.313,54.561,55.405,
Tonga,TON,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,960.58006,1140.71821,906.36881,980.195,1140.03323,1196.19307,957.534895,1129.60753,1139.087465,1358.865845,1189.72528,1087.89789,1181.834635,1450.20338,1354.89426,1337.047905,1569.416825,1346.06051,1441.43477,1577.09367,1310.343665,1170.113285,1178.076411,1261.034295,1251.83277,1264.108525,
Trinidad and Tobago,TTO,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,98.73,98.81,98.89,98.94,99,99.04,99.06,99.15,99.17,99.17,99.21,99.22,99.23,99.25,99.26,99.27,99.26
Trinidad and Tobago,TTO,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,81.17302662,82.1306833,83.09093173,84.05125002,85.00863784,85.95977833,86.90153216,87.83070227,88.74408623,89.63835753,96.2,91.41565882,92.2966984,93.16714253,94.03363688,94.90323193,95.78332197,96.68134228,97.60237066,98,99.22818965,99.71025007,99.93085402,99.99226485,100,100,100
Trinidad and Tobago,TTO,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,82.70045471,83.61853027,84.53608704,85.45059204,86.35897827,87.25817871,88.14514923,89.01682281,89.87014771,90.70204926,91.29,92.30155182,93.07975006,93.85166168,94.62335205,95.40088654,96.19033051,96.99773407,97.82766724,99,99.29836273,99.73614502,99.93693542,99.99293518,100,100,100
Trinidad and Tobago,TTO,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,99.07116699,99.15028381,99.22889709,99.30632019,99.38165283,99.45388031,99.52198029,99.58494568,99.6418457,99.69216919,100,99.7755127,99.81230164,99.8493042,99.88861847,99.92904663,99.96420288,99.98708344,99.99710846,100,100,100,100,100,100,100,100
Trinidad and Tobago,TTO,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,16.91580603,16.37300331,18.30080326,17.7727327,17.26065313,16.21453714,17.91424473,15.68154393,16.84143808,18.20351822,17.9164779,19.20755055,19.36369387,18.92297488,18.40117094,19.89218648,19.60547194,19.90618103,18.69336603,19.76426913,21.14781169,20.80576672,20.00995059,20.02806129,19.14162488,19.08907174,
Trinidad and Tobago,TTO,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,31,25,30,28,32,33,17,18,18,18,20,29,26,12,23,22,45,19,20,19,0,0,0,0,0,0,
Trinidad and Tobago,TTO,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,0.866648029,0.672043011,0.754527163,0.733560388,0.786434013,0.766194567,0.37436688,0.360866079,0.348229832,0.343053173,0.366367467,0.513819986,0.460666194,0.186422246,0.357698289,0.311703032,0.625869263,0.247524752,0.258698745,0.242254239,0,0,0,0,0,0,
Trinidad and Tobago,TTO,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,744.2863,717.3812,730.4499,727.8959,729.7824,724.4676,647.6474,661.4061,650.1781,642.825,643.8591,665.3276,647.8322,597.9194,625.4389,615.4413,687.4742,592.4023,588.379,583.1304,514.5159,509.4917,504.5094,499.4852,494.5029,488.5158,
Trinidad and Tobago,TTO,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,1.193023774,1.30874233,1.284745435,1.350853254,1.266419385,1.185209708,1.000185724,0.939534801,0.903392053,0.86405706,0.759098479,0.682711082,0.635677592,0.600807139,0.625189963,0.530753107,0.619433147,0.365885963,0.363114192,0.400455156,0.334349645,0.359608807,0.324047643,0.309722806,0.280380128,0.284205764,
Trinidad and Tobago,TTO,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,3577,3720,3976,3817,4069,4307,4541,4988,5169,5247,5459,5644,5644,6437,6430,7058,7190,7676,7731,7843,8485,8772,9132,9505,9895,10300,
Trinidad and Tobago,TTO,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,62386.54384,54814.54856,56855.61356,53884.15787,57625.64982,61125.68902,64752.71386,70397.19014,71970.75706,74396.12843,84818.91582,97453.75712,101912.0711,99519.35677,100039.8179,115956.2312,110984.4062,161908.9988,162036.9056,145616.904,153885.5828,141679.4279,155689.8843,161268.4603,176368.7407,171888.0692,
Tunisia,TUN,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,93.3,94.3,95.05,95.76,96.34,96.85,97.24,97.56,97.88,98.1,98.34,98.52,98.68,98.8,98.94,99.03,99.1
Tunisia,TUN,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,71.97002539,73.0173627,74.1076188,75.23890534,66.51735553,71.07532645,75.21011903,79.17849988,82.172305,84.69241061,86.18285679,92.96858402,94.31940614,95.98171632,97.67516956,97.3,98.81023623,98.47,98.73491485,98.95164204,98.59,98.22465005,98.64149574,99.15652944,99.41366728,100,100
Tunisia,TUN,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,87.99334717,88.66529846,89.33674622,90.00512695,86.8,88.7,90.4,92,93.2,94.2,94.8,97.3,97.8,98.4,99,99.3,99.4,99.4,99.4,99.5,99.5,99.5,99.5,99.7,99.8,100,100
Tunisia,TUN,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,99.62218475,99.64942932,99.67614746,99.70168304,99.72512817,99.74545288,99.76140594,99.77131653,99.77352905,99.77352905,99.76770782,99.75572205,99.74072266,99.72605896,99.71559906,99.67,99.71386719,100,99.74874878,99.78543091,99.93,99.79173342,99.93688202,99.97431946,99.9933548,99.99919128,100
Tunisia,TUN,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,4.459171439,4.250084784,4.383995434,4.175680057,4.374001475,4.32814671,4.222341265,4.130249008,4.296174948,4.187220267,4.144078052,4.213956244,4.214240722,4.135178676,4.103449927,3.895712242,3.896280018,3.77106099,3.773093025,3.557133105,3.858235849,3.772448519,3.797497811,3.773198668,3.701350884,3.775394242,
Tunisia,TUN,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,46,110,68,64,40,39,67,44,72,90,87,78,94,199,198,187,130,92,69,176,190,165,311,429,588,558,
Tunisia,TUN,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,0.791602134,1.824212272,1.047927262,0.966037736,0.56753689,0.508540879,0.845212565,0.518684428,0.792515135,0.900270081,0.821064553,0.684691011,0.793851871,1.762621789,1.658291457,1.476976542,0.995329607,0.66962661,0.48040103,1.153947023,1.160517957,1.000181851,1.721942307,2.333931777,3.062021559,2.835942265,
Tunisia,TUN,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,22049.9,22729.21,23049.12,23468,24600.99,25760.29,27014.07,28111.99,29365.96,30592.88,31748.35,32886.94,34104.25,35648.96,36844.64,38040.92,39156.88,40345.57,41655.31,45642.7,38302.71,38393.65,39137.95,39677.71,40205.63,39988.56,
Tunisia,TUN,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,14.48023914,14.79053885,14.19335076,13.87118995,14.20237984,14.36803329,14.37547656,14.43762368,14.49885603,14.488595,14.23478083,14.21999786,14.54668674,14.12645513,13.9206085,14.17724818,14.32012183,14.32192683,14.60928812,16.06999317,12.68783984,13.32762319,13.08440893,13.24921425,12.93362971,12.56235035,
Tunisia,TUN,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,5811,6030,6489,6625,7048,7669,7927,8483,9085,9997,10596,11392,11841,11290,11940,12661,13061,13739,14363,15252,16372,16497,18061,18381,19203,19676,
Tunisia,TUN,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,152275.8001,153673.9819,162393.7884,169185.1967,173217.3782,179288.9081,187917.7354,194713.4142,202539.8413,211151.4609,223033.6412,231272.4681,234446.858,252356.0206,264676.9356,268323.7221,273439.5731,281704.9024,285128.9512,284024.3896,301885.1947,288075.7466,299118.9759,299472.1744,310861.1496,318320.6874,
Turkey,TUR,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,80.86339125,81.73889976,82.70739437,83.68972514,84.67907579,85.66931412,86.65433795,87.62759217,88.58151199,89.50912312,90.40531174,91.26470491,92.10888415,92.95642913,93.81101755,94.69958888,95.63149009,96.67453365,97.72074394,98.71462326,100,99.86537045,99.9869215,100,100,100,100
Turkey,TUR,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,88.78113556,89.4154129,90.04917908,90.67989349,91.30448914,91.91989899,92.52307892,93.11096191,93.68048859,94.22860718,94.75376892,95.26052094,95.75492859,96.24304962,96.7309494,97.2246933,97.73033905,98.26985168,98.80690002,99.31074524,100,99.91078186,99.98565674,99.99925232,100,100,100
Turkey,TUR,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,94.2372818,94.53820801,94.83896637,95.13869476,95.43636322,95.73094177,96.02139282,96.30669403,96.5858078,96.85771179,97.12200928,97.38087463,97.63713074,97.89359283,98.15744781,98.42486572,98.70079041,98.98742676,99.28216553,99.56451416,100,99.92907715,99.98516083,99.99859619,100,100,100
Turkey,TUR,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,3.831013658,3.750091066,3.683726706,3.630021634,3.762434425,3.820101778,3.866858926,3.781764267,3.766804995,3.827594126,3.864808933,3.789750322,3.772265777,3.760043002,3.563843506,3.429587227,3.54905088,3.640029131,3.569576732,3.715613497,3.712574842,3.63227762,3.704419724,3.516697511,2.947927628,2.946746679,
Turkey,TUR,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,23228,22802,26685,34085,30716,35849,40735,40193,42560,34912,31154,24346,33966,35559,46311,39748,44522,36457,34421,38141,55712,58098,65216,69220,52628,83657,
Turkey,TUR,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,40.36633474,37.84815589,39.62608773,46.18063083,39.21808966,41.56550373,42.94132529,38.9105096,38.33474447,29.98282377,24.93876179,19.83784885,26.2488408,25.29431431,30.73099842,24.54246832,25.25368834,19.0318337,17.34772047,19.57836273,26.37778872,25.32684084,27.23051742,28.8231718,20.88719375,31.95662056,
Turkey,TUR,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,383425.3,381870.9,393045.6,412431.2,403602.7,405932.5,423220.5,428130.7,440683.3,413140.7,393174.8,368797.9,389855.3,388551.7,413515.1,391400.1,398480.8,369857.2,359505.2,371485,423944.3,404272.1,431327.8,453543.8,389287.4,485424.7,
Turkey,TUR,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,24.51077696,24.18419764,24.22050637,23.82532605,24.24307665,22.09844195,21.24304374,20.84128763,21.63426895,20.55542625,17.26660897,18.11179305,17.4591762,16.27997122,16.77239302,15.29810211,14.24548625,12.48459838,12.41549787,13.32838057,14.32649611,12.78061278,12.83168463,13.84754526,11.60788754,13.37423004,
Turkey,TUR,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,57543,60246,67342,73808,78321,86247,94862,103296,111022,116440,124922,122725,129400,140581,150698,161956,176299,191558,198418,194812,211208,229393,239496,240154,251963,261783,
Turkey,TUR,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,1564313.121,1579010.003,1622780.276,1731062.144,1664816.334,1836928.146,1992278.062,2054243.037,2036968.76,2009886.319,2277081.74,2036230.753,2232953.58,2386685.424,2465450.813,2558487.957,2797242.529,2962507.793,2895616.461,2787172.815,2959162.498,3163166.798,3361427.688,3275264.976,3353645.515,3629552.495,
Turkmenistan,TKM,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,96.3,96.83,97.22,97.63,97.96,98.2,98.38,98.57,98.69,98.85,98.94,99.03,99.1,99.18,99.22,99.27,99.32
Turkmenistan,TKM,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,98.09115596,98.29853164,98.50315103,98.70177817,98.89042535,99.06340326,99.21691454,99.34775023,99.45118035,99.52340751,99.6,99.57376183,99.56697486,99.55945307,99.5483671,99.53309908,99.81818182,99.54548081,99.59114612,99.66418371,100,99.85916887,99.93953691,99.9835469,99.99791365,100,100
Turkmenistan,TKM,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,98.61314392,98.74869537,98.88275146,99.01324463,99.13754272,99.25263977,99.35549927,99.44309998,99.51256561,99.56173706,99.6,99.60073853,99.60073853,99.60051727,99.5998764,99.5998764,99.8413328,99.63609314,99.68326569,99.74977112,100,99.90586853,99.96212006,99.99034119,99.99884796,100,100
Turkmenistan,TKM,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,99.24919891,99.29911804,99.34851074,99.39672089,99.44284058,99.48586273,99.52475739,99.55850983,99.5861969,99.6072998,99.7,99.63223267,99.63980103,99.64759827,99.65840149,99.67503357,99.86910995,99.73602295,99.78376007,99.84208679,100,99.95504761,99.98560333,99.99731445,99.99979401,100,100
Turkmenistan,TKM,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,23.93786625,21.7739615,17.49073517,17.41887959,26.7007907,29.60920062,24.2431467,27.39758943,26.75478316,27.19140009,25.8659556,25.25923617,26.28750384,28.38120497,28.22021169,25.99575418,23.99271781,24.61682156,21.71572452,17.97276469,18.77808987,17.81071504,16.5886461,15.44656156,14.29510486,13.86409096,
Turkmenistan,TKM,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,700,700,4,5,4,4,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Turkmenistan,TKM,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,4.791238877,4.697986577,0.030342107,0.039566353,0.038109756,0.040816327,0.04950495,0.052642662,0.063721325,0.056433409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
